6.3333920,1.6284043,-10.0071197,-1.2025045,0.4297516,2.7603040,0.3683176
6.5313105,1.8094976,-9.9285446,-1.1220506,0.3811482,2.7903677,0.4215721
6.7292290,1.9850000,-9.8360599,-1.0509315,0.3413111,2.8266147,0.5143497
6.9271475,2.1534183,-9.7321088,-0.9853077,0.3226309,2.8663423,0.5713652
7.1250660,2.3147600,-9.6177011,-0.9233437,0.3028852,2.9063973,0.5841473
7.3229845,2.4693423,-9.4934945,-0.8650904,0.2851779,2.9469249,0.5992894
7.5209030,2.6162511,-9.3611248,-0.8102252,0.2701780,2.9876866,0.6111231
7.7188215,2.7560510,-9.2209020,-0.7579295,0.2586639,3.0000000,0.1862605
7.9167400,2.8884828,-9.0736996,-0.7076129,0.2498699,3.0000000,0.0000000
8.1146585,3.0133349,-8.9202211,-0.6581449,0.2509995,3.0000000,0.0000000
8.3125770,3.1304503,-8.7606811,-0.6083169,0.2503611,3.0000000,0.0000000
8.5104955,3.2395257,-8.5955715,-0.5595611,0.2423904,3.0000000,0.0000000
8.7084140,3.3405565,-8.4253996,-0.5120916,0.2387687,3.0000000,0.0000000
8.9063325,3.4334644,-8.2505723,-0.4648564,0.2387693,3.0000000,0.0000000
9.1042510,3.5179840,-8.0715327,-0.4170771,0.2442383,3.0000000,0.0000000
9.3021695,3.5937587,-7.8885715,-0.3679636,0.2521559,3.0000000,0.0000000
9.5000880,3.6602317,-7.7022468,-0.3170395,0.2631963,3.0000000,0.0000000
9.6980065,3.7170385,-7.5122284,-0.2634916,0.2773191,3.0000000,0.0000000
9.8959251,3.7631614,-7.3200180,-0.2069220,0.2951615,3.0000000,0.0000000
10.0938436,3.7980681,-7.1249269,-0.1465121,0.3154417,3.0000000,0.0000000
10.2917621,3.8207141,-6.9278720,-0.0815324,0.3398423,2.9866212,-0.2023398
10.4896806,3.8299904,-6.7310115,-0.0116244,0.3694305,2.9345545,-0.7788461
10.6875991,3.8248818,-6.5323891,0.0637645,0.3909372,2.8835629,-0.7494894
10.8855176,3.8043502,-6.3350343,0.1449812,0.4333548,2.8386444,-0.6493404
11.0834361,3.7671783,-6.1414352,0.2363374,0.4852819,2.8069733,-0.4517085
11.2813546,3.7117087,-5.9518193,0.3332538,0.4975432,2.7757763,-0.4399917
11.4792731,3.6373992,-5.7673798,0.4327963,0.5007315,2.7448228,-0.4316968
11.6771916,3.5456723,-5.5920728,0.5304492,0.4746880,2.7115343,-0.4588606
11.8751101,3.4385360,-5.4268794,0.6188824,0.4338965,2.6656024,-0.6239495
12.0730286,3.3181171,-5.2717523,0.7003472,0.4178711,2.6072872,-0.7768082
12.2709471,3.1846579,-5.1263538,0.7853267,0.4442864,2.5438906,-0.8250046
12.4688656,3.0377064,-4.9924644,0.8802781,0.5004116,2.4841065,-0.7593888
12.6667841,2.8802136,-4.8756391,0.9882063,0.5999163,2.4380920,-0.5721861
12.8647026,2.7087789,-4.7772269,1.1118492,0.6294858,2.3931935,-0.5479964
13.0626211,2.5252049,-4.7004911,1.2381095,0.6303656,2.3481187,-0.5399035
13.2605396,2.3345855,-4.6474703,1.3601072,0.6062283,2.2975081,-0.5939769
13.4584581,2.1395122,-4.6176219,1.4762467,0.5634810,2.2366006,-0.6976640
13.6563766,1.9410109,-4.6096902,1.5842799,0.5287635,2.1640699,-0.8063519
13.8542951,1.7438504,-4.6225897,1.6876681,0.5192680,2.0822174,-0.8780610
14.0522136,1.5488232,-4.6556482,1.7889343,0.4967693,1.9935957,-0.9125104
14.2501321,1.3572442,-4.7079525,1.8848333,0.4705614,1.8970638,-0.9488072
14.4480506,1.1724659,-4.7773192,1.9736912,0.4307954,1.7921520,-0.9777812
14.6459691,0.9935118,-4.8625511,2.0557322,0.3946442,1.6777835,-1.0025629
14.8438876,0.8220200,-4.9613409,2.1298160,0.3550454,1.5531769,-1.0170826
15.0418061,0.6577589,-5.0720388,2.1965550,0.3181347,1.4165285,-1.0251831
15.2397246,0.5010025,-5.1927083,2.2559795,0.2832209,1.2651328,-1.0256544
15.4376431,0.3510401,-5.3222436,2.3097201,0.2594385,1.0938101,-1.0209770
15.6355616,0.2082027,-5.4590505,2.3588483,0.2387692,0.8914712,-1.0148111
15.8334801,0.0719165,-5.6025369,2.4044385,0.2217293,0.6291558,-1.0076971
16.0313986,-0.0578031,-5.7517541,2.4474658,0.2183346,0.0000000,-1.0000000
16.2293171,-0.1810948,-5.9065997,2.4909102,0.2200894,0.0000000,0.0000000
