Speed,accy,accx,yaw_rate,steering_angle,pose_x,pose_y,time
0.0,-0.00927734375,-0.025390625,1.3427734375,,-0.1473660469055175,0.031402938067913,0.0
0.0,-0.008795508395744353,-0.028339650187233056,1.4952606110039945,0.0,-0.14735388275102054,0.03139542514037791,0.05
0.0,-0.00636293088427064,-0.02825157664578212,1.465798414641915,0.0,-0.147355313610357,0.03140722529711065,0.1
0.0,-0.009305073577130372,-0.02494393849069556,1.4979609994184724,0.0,-0.1473337969671028,0.03138433131934812,0.15000000000000002
0.0,-0.009199825898264031,-0.027354823978819425,1.407961335807284,0.0,-0.1473743219416238,0.031446079174007095,0.2
0.0,-0.011478716212862972,-0.028334001959543238,1.46484375,0.0,-0.14733578404979644,0.03139659700949746,0.25
0.0,-0.005506880543565917,-0.029757998891286816,1.5190895665717041,0.0,-0.14733965875426058,0.03142334478056342,0.30000000000000004
0.0,-0.010259068248253761,-0.02709702837587312,1.526137006162688,0.0,-0.1473440690125082,0.03141053583904517,0.35000000000000003
0.0,-0.005337573593366269,-0.02782724265619518,1.5875126367256023,0.0,-0.14736411156885548,0.031424718970575416,0.4
0.0,-0.010757425212068343,-0.025688097617239204,1.46484375,0.0,-0.14734359226636798,0.03139856360494879,0.45
0.0,-0.003954571213884406,-0.02974757308364546,1.4668571339118504,0.0,-0.14734780184332083,0.031405929971394665,0.5
0.0,-0.009209231956849665,-0.028910761439725503,1.372226768857026,0.0,-0.14732850351536875,0.031398582928344444,0.55
0.0,-0.007821448501986844,-0.031720384246026315,1.2828568439983554,0.0,-0.1473675037841987,0.03144812633250128,0.6000000000000001
0.0,-0.008498636242929548,-0.028060743330976516,1.4764151580176128,0.0,-0.14732739835613012,0.0313680196675346,0.65
-0.9963984519100543,-0.008710173382757817,-0.027327972176551564,1.528837248146582,0.0,-0.14735337079753147,0.031403347224525806,0.7000000000000001
0.0,-0.010521225458473093,-0.02818124099916144,1.6261236094274099,0.0,-0.14735856004414102,0.03143003306395942,0.75
0.0,-0.0035637959774326078,-0.026837240346570923,1.7631838799640964,0.0,-0.147352792279065,0.0314092432023489,0.8
0.0,-0.009098664255716314,-0.029047698903406437,1.5869140625,0.0,-0.1473531960164648,0.03142696021567371,0.8500000000000001
0.0,-0.00349936441149419,-0.02683918961770116,1.5828442794252906,0.0,-0.14734872540609206,0.03142822314190876,0.9
0.0,-0.009765625,-0.028559307129385193,1.5284519040574034,0.0,-0.14735114638160612,0.031426435624653394,0.9500000000000001
0.0,-0.006857703450013196,-0.029763390299986803,1.405849151563737,0.05858254561850442,-0.1473304915960282,0.03141087386174561,1.0
0.0,-0.0104945449408196,-0.0271031113091804,1.61699389885245,0.13609551279092166,-0.14732973837340765,0.031391554009718686,1.05
0.0,-0.008242737374979605,-0.029714213736086185,1.7684072013883223,0.21360847996333893,-0.14732083277872668,0.03139977592542366,1.1
0.0,-0.011004195674773209,-0.029039971839447707,1.3736100790138073,0.29112144713575616,-0.14733075537790327,0.031399352613803014,1.1500000000000001
0.0,-0.006847873650438405,-0.02498589680306884,1.5214028498355978,0.3600000143051147,-0.14735846512053355,0.0314283803180308,1.2000000000000002
0.0,-0.014145542061702022,-0.027603966232127776,1.4955440054787248,0.3600000143051147,-0.14734602228911892,0.03140554382256154,1.25
316.99752494538603,0.006358189478711671,-0.04426044955299178,0.7105500675860134,0.3338475507874551,-0.14734009850124966,0.03139081232475215,1.3
648.4930319090352,0.062310123619595856,0.1510200594409914,9.965737875331792,0.25518349182493927,-0.14738375323881564,0.03125354464822674,1.35
934.88423984234,-0.21297590092873528,-0.14508048795156717,11.587384100881062,0.29829065470156646,-0.1429514193743249,0.03272735156377633,1.4000000000000001
1378.6835122303025,0.06613293354851454,0.23525254987970487,12.329999479636106,0.2866249733005853,-0.137304459685897,0.03431457603893505,1.4500000000000002
1640.6656756659163,0.0057104783226173145,0.38358269229251124,21.686299599098486,0.22144477583780015,-0.11911146667693776,0.038088882220235855,1.5
3007.8015304672144,0.029331462901784525,0.6348913227814434,39.16931363921787,0.14726226008583676,-0.09349206330037477,0.04412331722053563,1.55
4671.341147604195,0.07886792854343325,0.5576636994366152,43.54546850572256,0.053859048931342766,-0.05368828380203652,0.05576571343739642,1.6
6240.510739567555,0.0636028381882494,0.500231235478731,60.58823019553469,-0.05565537771723199,-0.01218807990447304,0.0677175838999037,1.6500000000000001
6964.0964070148775,0.264839270994234,0.48595866968423157,56.2072312967858,-0.09220253532007176,0.05681263997837963,0.0890797669994135,1.7000000000000002
7269.94044105296,0.2538030020952141,0.4083381191121977,39.50088947565311,-0.1539697607688246,0.13097776237475475,0.11092576777844668,1.75
7647.881028915399,-0.02639031613031664,0.17293716038973164,2.4677873439549174,-0.1866009754168922,0.2150951873168936,0.1368080210014297,1.8
8027.857033580295,-0.030306444165201507,0.227647464308423,-25.414593302199442,-0.24631717681424248,0.30208767182506785,0.15851751073898684,1.85
8425.755343272062,-0.21568623642525017,0.09090368939891835,-46.15597510217347,-0.26773323625435064,0.37781581654714363,0.17465435334407295,1.9000000000000001
8675.868376222454,-0.20920168381119042,0.04295102951246026,-69.84909555259921,-0.2608143288596148,0.4964771077249542,0.19379969905890365,1.9500000000000002
9125.367824403444,-0.5168702638271405,0.01824485806662937,-85.79466580193366,-0.23063697315663081,0.5960092800270745,0.20390115729348782,2.0
9503.457216898694,-0.4851222488040342,0.2614836545993238,-87.40333842305658,-0.2006634467630504,0.7163312209427461,0.20472273698563076,2.0500000000000003
9922.461774788253,-0.33609262285593794,0.11904083519439662,-90.9654665708241,-0.15593394403490565,0.8224035235526831,0.1964211511955843,2.1
10339.296743860834,-0.5739810211963207,0.16113854664914856,-89.11122386774275,-0.10633837852077023,0.9511308320367151,0.17580259488745614,2.15
10806.580163354989,-0.6063203222225024,0.260826046440667,-88.6452387550351,-0.05441607840157808,1.0690990193054228,0.14671520605536814,2.2
11237.389238753152,-0.39064410441486247,0.29271166697293394,-81.941519378713,0.03340669104658714,1.178065214204812,0.11308940072070532,2.25
11741.080245040508,-0.5279652556222246,0.22740755995267578,-66.05267563540694,0.10180989299371632,1.3108097105650736,0.06471245179254506,2.3000000000000003
12261.926048469018,-0.26701301890792983,0.30292958398831055,-42.864700305801605,0.16006450363865335,1.4462204204433635,0.007645646545598236,2.35
12453.284120161252,-0.12881585294202352,0.25332303710540677,-13.565933155818142,0.20540356551638342,1.5647064854174668,-0.04599674384149276,2.4000000000000004
12583.759934244226,0.043095654668900966,0.13663205594937003,28.236483118319033,0.2291515325007659,1.6934570178968202,-0.10319449176989046,2.45
12627.078041361801,0.3045657803467019,0.04851041607444224,62.34990325078847,0.2404491464726163,1.855257303466921,-0.16830990653078046,2.5
12739.647341872253,0.2462738757390856,-0.03799566972407558,87.2759678865507,0.24503417618296713,1.995951967387063,-0.21635027284727368,2.5500000000000003
12709.689012560479,1.0075850188485278,0.2664559947485917,91.99127451842823,0.24473166407185598,2.123048190088172,-0.2508420615893237,2.6
12624.08270431525,0.33114884574565145,0.02703206595909971,92.081574392731,0.3145321700756722,2.259004476387889,-0.275321137458453,2.6500000000000004
12539.141686746987,0.2545415308395277,-0.09424826219914578,100.201881041157,0.3594158047317422,2.418151312482498,-0.29143635802171924,2.7
12316.935716449561,0.3627254726746605,-0.25636733691462243,98.54745734827122,0.3600000143051147,2.5623163015793256,-0.2923880044150913,2.75
11875.62365729661,0.9131268546698005,-0.15582442026566687,102.53704289506554,0.3600000143051147,2.6783247371706347,-0.28386596709770334,2.8000000000000003
11452.03796235356,0.42962624636450697,-0.12470335224285907,102.35618895537124,0.3600000143051147,2.847031712737472,-0.25573832061808005,2.85
11127.83162744306,0.6357759657898898,-0.3360979354313723,110.1134147973998,0.3600000143051147,2.969512108151156,-0.22204043750427035,2.9000000000000004
10755.96981969135,0.5438836719422865,-0.2554599291867798,114.44777407461719,0.3586162369209265,3.0988609027072616,-0.17129809191024062,2.95
10426.87942751114,0.48719756015301596,-0.16879937675561799,126.95822870851198,0.34482699628696384,3.209238919230082,-0.11407519517210589,3.0
9964.627005514263,0.6388270894574055,-0.1460484461809708,125.15669889882624,0.3038395587202763,3.3079320445780276,-0.048974056589502366,3.0500000000000003
9687.24865058258,0.7168543733110527,-0.22954738587861065,129.5681494974263,0.2519851110159159,3.380496516982989,0.01029713565298318,3.1
9647.082157981951,0.6765478024045835,-0.22771789527446462,121.65716632849328,0.2046253163089733,3.466142387179618,0.09968270314290185,3.1500000000000004
9941.176664266863,0.5935908926340285,-0.10850787723209027,109.02788292720567,0.15894593044095004,3.5205400580356185,0.17335836462300663,3.2
9584.586570417754,0.5536027498072131,0.0475943183966811,111.32652906353809,0.11283636894051718,3.571481173896295,0.2606002666886007,3.25
9537.765128755365,0.4648932585155057,0.07387791933645638,93.46787750023859,0.09258151342791503,3.6184100590051855,0.36496996777688784,3.3000000000000003
9727.261510548224,0.3441091203363246,0.08439242077755409,73.04550553787966,0.07452294963345449,3.65243569034324,0.4546597777665841,3.35
10037.209776349273,0.22890537754427626,0.12326463148222723,57.338639549457135,0.06376790248709144,3.6929111331104516,0.5722529520221332,3.4000000000000004
10408.804499318103,0.3381579429828373,0.1638935444626185,43.200030017907366,0.059836407071333836,3.725115757238483,0.6787651669780577,3.45
10733.504191716172,0.2854583314666688,0.10778027458295321,32.65573359151,0.058275610308057404,3.7594661018166775,0.8040340009483439,3.5
