0.0000000;-0.4289838;-5.4390140;1.7864263;0.5574023;2.3199373;-0.1079300
0.1986132;-0.6161251;-5.4901537;1.8862402;0.4812637;2.3106788;0.4090322
0.3972264;-0.8032896;-5.5610548;1.9778610;0.4276146;2.3455735;0.5101738
0.5958396;-0.9828555;-5.6472972;2.0575418;0.3765388;2.3883822;0.5837365
0.7944528;-1.1544359;-5.7461580;2.1280307;0.3337591;2.4364411;0.6318494
0.9930660;-1.3208889;-5.8574614;2.1911992;0.2992474;2.4874148;0.6627534
1.1916791;-1.4782754;-5.9768791;2.2477032;0.2736362;2.5397826;0.6792420
1.3902923;-1.6307604;-6.1062531;2.3004365;0.2548487;2.5923557;0.6862629
1.5889055;-1.7750033;-6.2418055;2.3493332;0.2394342;2.6444111;0.6895322
1.7875187;-1.9136335;-6.3851148;2.3958659;0.2280230;2.6957022;0.6878986
1.9861319;-2.0450531;-6.5339380;2.4402925;0.2198212;2.7459173;0.6823160
2.1847451;-2.1700629;-6.6886426;2.4834588;0.2147532;2.7948338;0.6724252
2.3833583;-2.2883856;-6.8486049;2.5258750;0.2115428;2.8422176;0.6599063
2.5819715;-2.3997152;-7.0131784;2.5677523;0.2104578;2.8879635;0.6437113
2.7805847;-2.5042231;-7.1825538;2.6098937;0.2148093;2.9318991;0.5390684
2.9791979;-2.6012870;-7.3560713;2.6535934;0.2253397;2.9681921;-0.9109779
3.1778111;-2.6904127;-7.5336436;2.6996759;0.2382325;2.9065959;-0.8932362
3.3764243;-2.7712419;-7.7157497;2.7485293;0.2529622;2.8449047;-0.8686076
3.5750374;-2.8424167;-7.9006878;2.8005147;0.2713843;2.7836036;-0.8410649
3.7736506;-2.9039958;-8.0907344;2.8566620;0.2919465;2.7229315;-0.8014610
3.9722638;-2.9539308;-8.2821568;2.9170626;0.3179264;2.6638308;-0.7551641
4.1708770;-2.9920742;-8.4785006;2.9833236;0.3467404;2.6069183;-0.6947310
4.3694902;-3.0163300;-8.6753347;3.0557965;0.3799603;2.5534404;-0.6309480
4.5681034;-3.0256902;-8.8739489;3.1342908;0.4129506;2.5038827;-0.5712772
4.7667166;-3.0185792;-9.0742817;-3.0623934;0.4433475;2.4581502;-0.4456004
4.9653298;-2.9946553;-9.2672571;-2.9728054;0.4831742;2.4218790;-0.1166941
5.1639430;-2.9509677;-9.4637589;-2.8717414;0.5155397;2.4122902;-0.1166941
5.3625562;-2.8887704;-9.6514144;-2.7741282;0.4310915;2.4026631;0.4426924
5.5611694;-2.8118001;-9.8317474;-2.7042970;0.3708501;2.4389832;0.5583955
5.7597826;-2.7214217;-10.0067868;-2.6238308;0.4253542;2.4840388;0.3050093
5.9583957;-2.6159216;-10.1752048;-2.5406412;0.4216000;2.5083075;-0.2864896
6.1570089;-2.4961599;-10.3343378;-2.4503244;0.4791467;2.4855191;-0.1229074
6.3556221;-2.3635320;-10.4799109;-2.3547977;0.4894776;2.4756783;-0.1229074
6.5542353;-2.2160288;-10.6132523;-2.2568237;0.4904745;2.4657982;-0.0130456
6.7528485;-2.0550595;-10.7323274;-2.1584494;0.4920090;2.4647472;-0.0360523
6.9514617;-1.8855948;-10.8338409;-2.0630557;0.4764580;2.4618404;0.1495683
7.1500749;-1.7060849;-10.9194687;-1.9691358;0.4638462;2.4738776;0.2006864
7.3486881;-1.5190326;-10.9882912;-1.8779282;0.4532285;2.4899374;0.2259654
7.5473013;-1.3276942;-11.0397554;-1.7897211;0.4374567;2.5078971;0.2724496
7.7459145;-1.1317966;-11.0745354;-1.7036178;0.4264088;2.5293817;0.2877226
7.9445277;-0.9340315;-11.0925711;-1.6202763;0.4140544;2.5518744;0.3078049
8.1431408;-0.7352794;-11.0942833;-1.5389089;0.4036739;2.5757196;0.3176058
8.3417540;-0.5372869;-11.0800641;-1.4595082;0.3970336;2.6000947;0.3110675
8.5403672;-0.3406885;-11.0503327;-1.3825530;0.3773728;2.6237486;0.3620778
8.7389804;-0.1471459;-11.0060036;-1.3092418;0.3617917;2.6510156;0.3897928
8.9375936;0.0426637;-10.9479047;-1.2387030;0.3490454;2.6800596;0.4051501
9.1362068;0.2282505;-10.8766683;-1.1700794;0.3426522;2.7099181;0.3972151
9.3348200;0.4080740;-10.7932004;-1.1025181;0.3357920;2.7388757;0.3927113
9.5334332;0.5823228;-10.6978723;-1.0389579;0.3031911;2.7672072;0.4797633
9.7320464;0.7501792;-10.5924251;-0.9813953;0.2855334;2.8014300;0.5074931
9.9306596;0.9122379;-10.4773140;-0.9251943;0.2790686;2.8371817;0.5013771
10.1292728;1.0670561;-10.3538705;-0.8702547;0.2758963;2.8720655;0.4861393
10.3278860;1.2154203;-10.2216730;-0.8157719;0.2727183;2.9054892;0.4718593
10.5264991;1.3563328;-10.0817021;-0.7617912;0.2708081;2.9375674;0.4540241
10.7251123;1.4893213;-9.9345899;-0.7083489;0.2678321;2.9681059;0.4409229
10.9237255;1.6149150;-9.7798314;-0.6552102;0.2655151;2.9974654;0.4261707
11.1223387;1.7314015;-9.6197495;-0.6030135;0.2620548;3.0255719;0.4169297
11.3209519;1.8399115;-9.4530471;-0.5511315;0.2584909;3.0528185;0.4090606
11.5195651;1.9395377;-9.2813173;-0.5004333;0.2525180;3.0793165;0.0802905
11.7181783;2.0304684;-9.1047101;-0.4505850;0.2504546;3.0844909;-0.7975342
11.9167915;2.1125608;-8.9236414;-0.4006894;0.2517615;3.0327021;-0.8198415
12.1154047;2.1853890;-8.7389428;-0.3503602;0.2556358;2.9785264;-0.8323238
12.3140179;2.2488113;-8.5505715;-0.2989713;0.2616360;2.9224987;-0.8383247
12.5126311;2.3023227;-8.3592902;-0.2463621;0.2684215;2.8649597;-0.8431825
12.7112442;2.3455647;-8.1653831;-0.1921647;0.2775010;2.8058973;-0.8382760
12.9098574;2.3780430;-7.9694117;-0.1359248;0.2890913;2.7459196;-0.8280100
13.1084706;2.3992161;-7.7718080;-0.0770752;0.3037136;2.6853616;-0.8123900
13.3070838;2.4084137;-7.5736110;-0.0150781;0.3216251;2.6245884;-0.7867242
13.5056970;2.4049060;-7.3747091;0.0511203;0.3447815;2.5643628;-0.7545676
13.7043102;2.3878516;-7.1772647;0.1221004;0.3717085;2.5052390;-0.7221215
13.9029234;2.3561492;-6.9808084;0.1988208;0.3999510;2.4473203;-0.6909721
14.1015366;2.3090670;-6.7880297;0.2812350;0.4289783;2.3905866;-0.6659541
14.3001498;2.2457461;-6.5999276;0.3691315;0.4572590;2.3346027;-0.5976230
14.4987630;2.1654468;-6.4180751;0.4639738;0.5006628;2.2831947;-0.4869564
14.6973762;2.0678767;-6.2457950;0.5684175;0.5512696;2.2404344;-0.4640429
14.8959894;1.9517404;-6.0840667;0.6766568;0.5374503;2.1989125;-0.5825298
15.0946025;1.8192730;-5.9360762;0.7844697;0.5679670;2.1456514;-0.0915930
15.2932157;1.6712767;-5.8043698;0.9056157;0.6568236;2.1371562;-0.0915930
15.4918289;1.5064034;-5.6916548;1.0345900;0.6130914;2.1286271;0.2867009
15.6904421;1.3298539;-5.6004703;1.1523622;0.5771991;2.1552120;0.3555480
15.8890553;1.1446132;-5.5303726;1.2654814;0.5707400;2.1877321;0.3174125
16.0876685;0.9497339;-5.4806532;1.3728979;0.4737276;2.2163611;0.5326057
16.2862817;0.7532023;-5.4498297;1.4527986;0.3253481;2.2635860;0.7286491
16.4848949;0.5572202;-5.4313801;1.4932718;0.0980305;2.3266414;0.8756763
16.6835081;0.3619901;-5.4166800;1.4940427;-0.0048189;2.4002295;0.4206673
16.8821213;0.1666875;-5.4024543;1.5097686;0.2221006;2.4347899;-0.6621141
17.0807345;-0.0301539;-5.3962295;1.5758034;0.4427806;2.3801665;-0.1127090
17.2793477;-0.2288678;-5.4068108;1.6750628;0.5337678;2.3707429;-0.5999413
17.4779608;-0.4289838;-5.4390140;1.7864263;0.5574023;2.3199373;-0.1079300
