Speed,accy,accx,yaw_rate,steering_angle,pose_x,pose_y,time
0.0,-0.0107421875,-0.0263671875,1.40380859375,,-0.1890203803777694,-0.0004407754167914,0.0
0.0,-0.010028866285399844,-0.02814620762979943,1.52587890625,0.0,-0.18900308371450586,-0.000481360428999979,0.05
-0.0018747355999379166,-0.013608671890531266,-0.027855732416050775,1.4697814929272448,0.0,-0.18900414083580275,-0.0004695043487817906,0.1
-1.0108876158979485,-0.008442699749746705,-0.029467999821247648,1.5582218794688087,0.0,-0.18901100182726738,-0.0004741334445422623,0.15000000000000002
0.0,-0.011267354350080513,-0.027351127120016104,1.5268010462520127,0.0,-0.18899337870245517,-0.0004859017099845524,0.2
0.0,-0.00509268032048474,-0.028061483530207747,1.618043654991344,0.0,-0.18900856507755387,-0.00048457243890060847,0.25
0.0,-0.009560570096330528,-0.02380659882660505,1.6325701009747897,0.0,-0.18900144957099826,-0.00048754599480904144,0.30000000000000004
0.0,-0.009730927570510525,-0.028071834696313816,1.6757560601961348,0.0,-0.1890012936527226,-0.00045310784147911036,0.35000000000000003
0.0,-0.01123046875,-0.028306285909946216,1.223859107762101,0.0,-0.18902535080539332,-0.000427957659455995,0.4
-0.5027020598449164,-0.007318781129558809,-0.0283203125,1.6175166034443935,0.0,-0.18899158207759167,-0.000499464723930545,0.45
-1.989222582538659,-0.009367307683080141,-0.022929987957700355,1.2945863389099883,0.0,-0.1890023642679186,-0.0004882842205436578,0.5
0.0,-0.008073252434818691,-0.03053418993481869,1.523110271280218,0.0,-0.18903299162482293,-0.00045554477388153947,0.55
0.019460376158592353,-0.014187409012045328,-0.023744852325303115,1.5997204093876298,0.0,-0.189014389985688,-0.0004883243834562671,0.6000000000000001
-1.5904418901062867,-0.007570540465076584,-0.027100336405025526,1.4644802349872361,0.0,-0.1890139442742917,-0.0004631191293844086,0.65
-0.9971673587502466,-0.01026272409620336,-0.025399442846203362,1.5869140625,0.0,-0.18902664211266706,-0.0004438922183320799,0.7000000000000001
3.457467366948439,-0.00904324506630833,-0.026607980811230555,1.4355814145385413,0.0,-0.18902700719271362,-0.00044768346527952253,0.75
-4.971156249999986,-0.011235228254436102,-0.025419182026616614,1.6485441568045127,0.0,-0.18899194255670884,-0.0005074065986468052,0.8
0.0,-0.007328167854024191,-0.030999935718963714,1.403644047748992,0.03579527325025333,-0.1889950124645578,-0.00047563277835485635,0.8500000000000001
0.0,-0.015613129807520833,-0.02346915384661111,1.4668221154131944,0.09372920892578661,-0.18899174247408795,-0.0005087676078374479,0.9
-0.4994603579946484,-0.010011083601811811,-0.027342168427825827,1.5258130074094094,0.15166314460132002,-0.18900688985816155,-0.00045040227349704584,0.9500000000000001
0.0,-0.012202033841759309,-0.025881404954120345,1.282113086868052,0.20959708027685328,-0.18898958030925955,-0.00048024447598736015,1.0
0.0,-0.009749474773444115,-0.02709288011393505,1.4951930965983762,0.2665097577389695,-0.18900830065713298,-0.00046456932112408795,1.05
1.3536100453435902,-0.01170835690132661,-0.0230531497367339,1.5284771809183475,0.26660227376260953,-0.1889914435801122,-0.00047502759234786774,1.1
350.6320778806263,-0.0186430533780347,-0.05862080077899021,1.0394010415160142,0.26680115371524465,-0.1889829518261852,-0.0005431761057799641,1.1500000000000001
862.2104768919176,0.045876380900936126,-0.031229397682193093,9.338075930988133,0.26147245781795553,-0.1890996329803737,0.0001967034081628635,1.2000000000000002
1030.6979407402298,0.08075284444264783,0.09934508316243876,9.831098980083848,0.25317035471656807,-0.18348721734818382,0.0018249945376592976,1.25
1763.3830094569266,-0.06217862815079306,0.12044119347168825,10.812885744191512,0.24768694787109657,-0.1762129491945764,0.0027988531790247274,1.3
2386.1195180493833,0.2594060008994888,0.05774558058533752,20.720410633418624,0.2295465001529583,-0.15936288027743453,0.005734729818946003,1.35
